codigo_municipio,municipio,estado,regiao,ano,IN049
431820,São Francisco de Paula,RS,Sul         ,2004,49
431810,São Francisco de Assis,RS,Sul         ,2004,41
431800,São Borja,RS,Sul         ,2004,48
431760,Santo Antônio da Patrulha,RS,Sul         ,2004,33
431750,Santo Ângelo,RS,Sul         ,2004,59
431740,Santiago,RS,Sul         ,2004,51
431730,Santa Vitória do Palmar,RS,Sul         ,2004,41
431720,Santa Rosa,RS,Sul         ,2004,48
431700,Santana da Boa Vista,RS,Sul         ,2004,42
431690,Santa Maria,RS,Sul         ,2004,51
431680,Santa Cruz do Sul,RS,Sul         ,2004,54
431660,Sananduva,RS,Sul         ,2004,36
431645,Salto do Jacuí,RS,Sul         ,2004,45
431640,Rosário do Sul,RS,Sul         ,2004,40
431620,Rondinha,RS,Sul         ,2004,35
431570,Rio Pardo,RS,Sul         ,2004,42
431560,Rio Grande,RS,Sul         ,2004,45
431550,Restinga Seca,RS,Sul         ,2004,27
431530,Quaraí,RS,Sul         ,2004,59
431520,Putinga,RS,Sul         ,2004,52
431510,Porto Xavier,RS,Sul         ,2004,53
431480,Portão,RS,Sul         ,2004,35
431470,Planalto,RS,Sul         ,2004,34
431460,Piratini,RS,Sul         ,2004,22
431420,Pedro Osório,RS,Sul         ,2004,27
431410,Passo Fundo,RS,Sul         ,2004,50
431405,Parobé,RS,Sul         ,2004,31
431400,Paraí,RS,Sul         ,2004,14
431395,Pantano Grande,RS,Sul         ,2004,49
431390,Panambi,RS,Sul         ,2004,57
431370,Palmeira das Missões,RS,Sul         ,2004,49
431350,Osório,RS,Sul         ,2004,24
431337,Nova Santa Rita,RS,Sul         ,2004,50
431330,Nova Prata,RS,Sul         ,2004,48
431320,Nova Petrópolis,RS,Sul         ,2004,33
431290,Nova Bassano,RS,Sul         ,2004,46
431270,Nonoai,RS,Sul         ,2004,27
431265,Não-Me-Toque,RS,Sul         ,2004,35
431250,Mostardas,RS,Sul         ,2004,17
431245,Morro Redondo,RS,Sul         ,2004,42
431240,Montenegro,RS,Sul         ,2004,49
431180,Marau,RS,Sul         ,2004,49
431150,Lavras do Sul,RS,Sul         ,2004,42
431140,Lajeado,RS,Sul         ,2004,42
431130,Lagoa Vermelha,RS,Sul         ,2004,40
431120,Júlio de Castilhos,RS,Sul         ,2004,40
431100,Jaguarão,RS,Sul         ,2004,43
431080,Ivoti,RS,Sul         ,2004,42
431070,Itatiba do Sul,RS,Sul         ,2004,35
431060,Itaqui,RS,Sul         ,2004,58
431050,Iraí,RS,Sul         ,2004,54
431043,Ipê,RS,Sul         ,2004,23
431030,Ilópolis,RS,Sul         ,2004,40
431020,Ijuí,RS,Sul         ,2004,53
431010,Igrejinha,RS,Sul         ,2004,36
431000,Ibirubá,RS,Sul         ,2004,45
430980,Ibiaçá,RS,Sul         ,2004,11
430960,Horizontina,RS,Sul         ,2004,45
430710,Herval,RS,Sul         ,2004,26
430950,Guarani das Missões,RS,Sul         ,2004,49
430940,Guaporé,RS,Sul         ,2004,47
430930,Guaíba,RS,Sul         ,2004,43
430920,Gravataí,RS,Sul         ,2004,48
430905,Glorinha,RS,Sul         ,2004,30
430900,Giruá,RS,Sul         ,2004,52
430890,Getúlio Vargas,RS,Sul         ,2004,54
430850,Frederico Westphalen,RS,Sul         ,2004,49
430830,Fontoura Xavier,RS,Sul         ,2004,30
430820,Flores da Cunha,RS,Sul         ,2004,27
430790,Farroupilha,RS,Sul         ,2004,41
430780,Estrela,RS,Sul         ,2004,38
430770,Esteio,RS,Sul         ,2004,12
430760,Estância Velha,RS,Sul         ,2004,29
430750,Espumoso,RS,Sul         ,2004,48
430700,Erechim,RS,Sul         ,2004,45
430697,Erebango,RS,Sul         ,2004,33
430690,Encruzilhada do Sul,RS,Sul         ,2004,42
430676,Eldorado do Sul,RS,Sul         ,2004,44
430660,Dom Pedrito,RS,Sul         ,2004,96
430640,Dois Irmãos,RS,Sul         ,2004,35
430610,Cruz Alta,RS,Sul         ,2004,46
430605,Cristal,RS,Sul         ,2004,39
430600,Crissiumal,RS,Sul         ,2004,52
430590,Coronel Bicaco,RS,Sul         ,2004,48
430545,Cidreira,RS,Sul         ,2004,6
430543,Chuí,RS,Sul         ,2004,54
430540,Chiapetta,RS,Sul         ,2004,32
430535,Charqueadas,RS,Sul         ,2004,29
430520,Cerro Largo,RS,Sul         ,2004,44
430512,Cerrito,RS,Sul         ,2004,10
430470,Carazinho,RS,Sul         ,2004,50
430466,Capão do Leão,RS,Sul         ,2004,53
430463,Capão da Canoa,RS,Sul         ,2004,18
430460,Canoas,RS,Sul         ,2004,62
430450,Canguçu,RS,Sul         ,2004,29
430420,Candelária,RS,Sul         ,2004,40
430390,Campo Bom,RS,Sul         ,2004,14
430370,Campina das Missões,RS,Sul         ,2004,43
430350,Camaquã,RS,Sul         ,2004,45
430330,Caibaté,RS,Sul         ,2004,46
430310,Cachoeirinha,RS,Sul         ,2004,25
430300,Cachoeira do Sul,RS,Sul         ,2004,44
430290,Cacequi,RS,Sul         ,2004,52
430280,Caçapava do Sul,RS,Sul         ,2004,41
430270,Butiá,RS,Sul         ,2004,45
430230,Bom Jesus,RS,Sul         ,2004,37
430210,Bento Gonçalves,RS,Sul         ,2004,45
430187,Barra do Quaraí,RS,Sul         ,2004,32
430155,Áurea,RS,Sul         ,2004,26
430140,Arvorezinha,RS,Sul         ,2004,30
430130,Arroio Grande,RS,Sul         ,2004,40
430100,Arroio do Meio,RS,Sul         ,2004,28
430090,Aratiba,RS,Sul         ,2004,20
430200,Barros Cassal,RS,Sul         ,2004,34
430060,Alvorada,RS,Sul         ,2004,25
430050,Alpestre,RS,Sul         ,2004,53
430040,Alegrete,RS,Sul         ,2004,64
430030,Alecrim,RS,Sul         ,2004,58
430010,Agudo,RS,Sul         ,2004,28
432300,Viamão,RS,Sul         ,2004,52
432280,Veranópolis,RS,Sul         ,2004,23
432250,Vacaria,RS,Sul         ,2004,46
432240,Uruguaiana,RS,Sul         ,2004,48
432220,Tupanciretã,RS,Sul         ,2004,41
432200,Triunfo,RS,Sul         ,2004,22
432190,Três Passos,RS,Sul         ,2004,51
432180,Três de Maio,RS,Sul         ,2004,49
432170,Três Coroas,RS,Sul         ,2004,32
432160,Tramandaí,RS,Sul         ,2004,36
432150,Torres,RS,Sul         ,2004,15
432140,Tenente Portela,RS,Sul         ,2004,38
432130,Taquari,RS,Sul         ,2004,36
432120,Taquara,RS,Sul         ,2004,34
432110,Tapes,RS,Sul         ,2004,26
432100,Tapera,RS,Sul         ,2004,52
432090,Tapejara,RS,Sul         ,2004,37
432080,Soledade,RS,Sul         ,2004,50
432065,Silveira Martins,RS,Sul         ,2004,46
432060,Severiano de Almeida,RS,Sul         ,2004,28
432040,Serafina Corrêa,RS,Sul         ,2004,45
432030,Selbach,RS,Sul         ,2004,35
432000,Sapucaia do Sul,RS,Sul         ,2004,45
431990,Sapiranga,RS,Sul         ,2004,31
431980,São Vicente do Sul,RS,Sul         ,2004,24
431960,São Sepé,RS,Sul         ,2004,38
431920,São Nicolau,RS,Sul         ,2004,51
431490,Porto Alegre,RS,Sul         ,2004,37
431647,Salvador das Missões,RS,Sul         ,2004,0
431710,Santana do Livramento,RS,Sul         ,2004,57
431870,São Leopoldo,RS,Sul         ,2004,44
431930,São Paulo das Missões,RS,Sul         ,2004,0
431937,São Pedro do Butiá,RS,Sul         ,2004,0
432057,Sete de Setembro,RS,Sul         ,2004,4
432270,Vera Cruz,RS,Sul         ,2004,42
420140,Araranguá,SC,Sul         ,2004,25
420240,Blumenau,SC,Sul         ,2004,38
420290,Brusque,SC,Sul         ,2004,27
420360,Campos Novos,SC,Sul         ,2004,40
420390,Capinzal,SC,Sul         ,2004,39
421180,Ouro,SC,Sul         ,2004,54
420425,Cocal do Sul,SC,Sul         ,2004,23
420710,Ilhota,SC,Sul         ,2004,45
420660,Guarujá do Sul,SC,Sul         ,2004,48
420650,Guaramirim,SC,Sul         ,2004,51
420640,Guaraciaba,SC,Sul         ,2004,46
420630,Guabiruba,SC,Sul         ,2004,54
420580,Garuva,SC,Sul         ,2004,74
420570,Garopaba,SC,Sul         ,2004,6
420540,Florianópolis,SC,Sul         ,2004,66
420515,Doutor Pedrinho,SC,Sul         ,2004,53
420500,Dionísio Cerqueira,SC,Sul         ,2004,68
420490,Descanso,SC,Sul         ,2004,51
420480,Curitibanos,SC,Sul         ,2004,47
420460,Criciúma,SC,Sul         ,2004,61
420450,Corupá,SC,Sul         ,2004,39
420430,Concórdia,SC,Sul         ,2004,60
420420,Chapecó,SC,Sul         ,2004,59
420400,Catanduvas,SC,Sul         ,2004,53
420380,Canoinhas,SC,Sul         ,2004,45
420370,Canelinha,SC,Sul         ,2004,21
420340,Campo Belo do Sul,SC,Sul         ,2004,32
420330,Campo Alegre,SC,Sul         ,2004,28
420300,Caçador,SC,Sul         ,2004,47
420280,Braço do Norte,SC,Sul         ,2004,46
420270,Botuverá,SC,Sul         ,2004,44
420260,Bom Retiro,SC,Sul         ,2004,43
420230,Biguaçu,SC,Sul         ,2004,75
420220,Benedito Novo,SC,Sul         ,2004,31
420210,Barra Velha,SC,Sul         ,2004,49
420208,Bandeirante,SC,Sul         ,2004,36
420200,Balneário Camboriú,SC,Sul         ,2004,42
420205,Balneário Barra do Sul,SC,Sul         ,2004,33
420170,Ascurra,SC,Sul         ,2004,71
420130,Araquari,SC,Sul         ,2004,3
420125,Apiúna,SC,Sul         ,2004,44
420120,Antônio Carlos,SC,Sul         ,2004,40
420100,Anita Garibaldi,SC,Sul         ,2004,37
420090,Angelina,SC,Sul         ,2004,28
420080,Anchieta,SC,Sul         ,2004,36
420070,Alfredo Wagner,SC,Sul         ,2004,35
420060,Águas Mornas,SC,Sul         ,2004,33
420010,Abelardo Luz,SC,Sul         ,2004,37
421000,Luiz Alves,SC,Sul         ,2004,28
421020,Major Gercino,SC,Sul         ,2004,27
421050,Maravilha,SC,Sul         ,2004,56
421060,Massaranduba,SC,Sul         ,2004,61
421100,Mondaí,SC,Sul         ,2004,32
421110,Monte Castelo,SC,Sul         ,2004,48
420980,Leoberto Leal,SC,Sul         ,2004,14
420850,Ituporanga,SC,Sul         ,2004,47
420845,Itapoá,SC,Sul         ,2004,56
420810,Itaiópolis,SC,Sul         ,2004,35
420800,Itá,SC,Sul         ,2004,67
420770,Ipumirim,SC,Sul         ,2004,24
420765,Iporã do Oeste,SC,Sul         ,2004,45
420750,Indaial,SC,Sul         ,2004,49
421917,Vargem Bonita,SC,Sul         ,2004,15
421930,Videira,SC,Sul         ,2004,45
421935,Vitor Meireles,SC,Sul         ,2004,21
421950,Xanxerê,SC,Sul         ,2004,60
421010,Mafra,SC,Sul         ,2004,36
420940,Laguna,SC,Sul         ,2004,44
420970,Lebon Régis,SC,Sul         ,2004,33
421190,Palhoça,SC,Sul         ,2004,52
421200,Palma Sola,SC,Sul         ,2004,13
421210,Palmitos,SC,Sul         ,2004,73
421220,Papanduva,SC,Sul         ,2004,48
421223,Paraíso,SC,Sul         ,2004,54
421230,Paulo Lopes,SC,Sul         ,2004,30
421340,Ponte Serrada,SC,Sul         ,2004,64
421360,Porto União,SC,Sul         ,2004,46
421400,Presidente Getúlio,SC,Sul         ,2004,49
421430,Rancho Queimado,SC,Sul         ,2004,15
421470,Rio dos Cedros,SC,Sul         ,2004,24
421480,Rio do Sul,SC,Sul         ,2004,52
421507,Riqueza,SC,Sul         ,2004,27
421510,Rodeio,SC,Sul         ,2004,65
421520,Romelândia,SC,Sul         ,2004,50
421540,Salto Veloso,SC,Sul         ,2004,24
421550,Santa Cecília,SC,Sul         ,2004,38
421570,Santo Amaro da Imperatriz,SC,Sul         ,2004,77
421590,São Bonifácio,SC,Sul         ,2004,16
421610,São Domingos,SC,Sul         ,2004,38
421630,São João Batista,SC,Sul         ,2004,39
421635,São João do Itaperiú,SC,Sul         ,2004,19
421650,São Joaquim,SC,Sul         ,2004,34
421660,São José,SC,Sul         ,2004,74
421670,São José do Cedro,SC,Sul         ,2004,44
421690,São Lourenço do Oeste,SC,Sul         ,2004,26
421720,São Miguel do Oeste,SC,Sul         ,2004,66
421740,Schroeder,SC,Sul         ,2004,33
421770,Sombrio,SC,Sul         ,2004,42
421830,Três Barras,SC,Sul         ,2004,43
420590,Gaspar,SC,Sul         ,2004,40
420600,Governador Celso Ramos,SC,Sul         ,2004,45
420610,Grão Pará,SC,Sul         ,2004,0
420840,Itapiranga,SC,Sul         ,2004,2
420890,Jaraguá do Sul,SC,Sul         ,2004,32
420900,Joaçaba,SC,Sul         ,2004,33
421003,Luzerna,SC,Sul         ,2004,33
420670,Herval D Oeste,SC,Sul         ,2004,32
420910,Joinville,SC,Sul         ,2004,60
421150,Nova Trento,SC,Sul         ,2004,26
421170,Orleans,SC,Sul         ,2004,22
421320,Pomerode,SC,Sul         ,2004,38
421500,Rio Negrinho,SC,Sul         ,2004,40
421580,São Bento do Sul,SC,Sul         ,2004,37
421620,São Francisco do Sul,SC,Sul         ,2004,5
421800,Tijucas,SC,Sul         ,2004,36
421810,Timbé do Sul,SC,Sul         ,2004,8
421900,Urussanga,SC,Sul         ,2004,17
530010,Brasília,DF,Centro-Oeste,2010,24
520010,Abadiânia,GO,Centro-Oeste,2010,15
520420,Cachoeira de Goiás,GO,Centro-Oeste,2010,11
520450,Caldas Novas,GO,Centro-Oeste,2010,39
520510,Catalão,GO,Centro-Oeste,2010,34
520547,Chapadão do Céu,GO,Centro-Oeste,2010,8
520580,Corumbá de Goiás,GO,Centro-Oeste,2010,25
520753,Faina,GO,Centro-Oeste,2010,15
520025,Águas Lindas de Goiás,GO,Centro-Oeste,2010,31
520020,Água Limpa,GO,Centro-Oeste,2010,34
520017,Água Fria de Goiás,GO,Centro-Oeste,2010,21
520015,Adelândia,GO,Centro-Oeste,2010,29
520013,Acreúna,GO,Centro-Oeste,2010,33
520005,Abadia de Goiás,GO,Centro-Oeste,2010,39
520120,Anhanguera,GO,Centro-Oeste,2010,26
520090,Amorinópolis,GO,Centro-Oeste,2010,62
520085,Americano do Brasil,GO,Centro-Oeste,2010,27
520082,Amaralina,GO,Centro-Oeste,2010,28
520080,Alvorada do Norte,GO,Centro-Oeste,2010,22
520060,Alto Paraíso de Goiás,GO,Centro-Oeste,2010,35
520055,Alto Horizonte,GO,Centro-Oeste,2010,10
520050,Aloândia,GO,Centro-Oeste,2010,37
520030,Alexânia,GO,Centro-Oeste,2010,26
522130,Três Ranchos,GO,Centro-Oeste,2010,30
522119,Terezópolis de Goiás,GO,Centro-Oeste,2010,25
522108,Teresina de Goiás,GO,Centro-Oeste,2010,15
522100,Taquaral de Goiás,GO,Centro-Oeste,2010,29
522068,Simolândia,GO,Centro-Oeste,2010,43
522060,Silvânia,GO,Centro-Oeste,2010,36
522050,Serranópolis,GO,Centro-Oeste,2010,33
522028,São Patrício,GO,Centro-Oeste,2010,36
522026,São Miguel do Passa Quatro,GO,Centro-Oeste,2010,26
522020,São Miguel do Araguaia,GO,Centro-Oeste,2010,51
522015,São Luíz do Norte,GO,Centro-Oeste,2010,15
522010,São Luís de Montes Belos,GO,Centro-Oeste,2010,36
522005,São João da Paraúna,GO,Centro-Oeste,2010,28
522000,São João d Aliança,GO,Centro-Oeste,2010,39
521990,São Francisco de Goiás,GO,Centro-Oeste,2010,39
521980,São Domingos,GO,Centro-Oeste,2010,32
521975,Santo Antônio do Descoberto,GO,Centro-Oeste,2010,32
521973,Santo Antônio de Goiás,GO,Centro-Oeste,2010,26
521971,Santo Antônio da Barra,GO,Centro-Oeste,2010,15
521970,Santa Terezinha de Goiás,GO,Centro-Oeste,2010,29
521960,Santa Tereza de Goiás,GO,Centro-Oeste,2010,50
521950,Santa Rosa de Goiás,GO,Centro-Oeste,2010,16
521940,Santa Rita do Araguaia,GO,Centro-Oeste,2010,16
521935,Santa Isabel,GO,Centro-Oeste,2010,29
521930,Santa Helena de Goiás,GO,Centro-Oeste,2010,31
521925,Santa Fé de Goiás,GO,Centro-Oeste,2010,41
521920,Santa Cruz de Goiás,GO,Centro-Oeste,2010,53
521910,Santa Bárbara de Goiás,GO,Centro-Oeste,2010,19
521900,Sanclerlândia,GO,Centro-Oeste,2010,29
521890,Rubiataba,GO,Centro-Oeste,2010,37
521880,Rio Verde,GO,Centro-Oeste,2010,38
521870,Rianápolis,GO,Centro-Oeste,2010,21
521860,Rialma,GO,Centro-Oeste,2010,32
521850,Quirinópolis,GO,Centro-Oeste,2010,35
521839,Professor Jamil,GO,Centro-Oeste,2010,16
521830,Posse,GO,Centro-Oeste,2010,26
521810,Portelândia,GO,Centro-Oeste,2010,16
521805,Porteirão,GO,Centro-Oeste,2010,21
521800,Porangatu,GO,Centro-Oeste,2010,29
521770,Pontalina,GO,Centro-Oeste,2010,32
521760,Planaltina,GO,Centro-Oeste,2010,27
521740,Pires do Rio,GO,Centro-Oeste,2010,34
521730,Pirenópolis,GO,Centro-Oeste,2010,36
521720,Piranhas,GO,Centro-Oeste,2010,34
521710,Piracanjuba,GO,Centro-Oeste,2010,33
521690,Pilar de Goiás,GO,Centro-Oeste,2010,31
521680,Petrolina de Goiás,GO,Centro-Oeste,2010,21
521645,Perolândia,GO,Centro-Oeste,2010,23
521640,Paraúna,GO,Centro-Oeste,2010,29
521590,Palminópolis,GO,Centro-Oeste,2010,34
521580,Palmelo,GO,Centro-Oeste,2010,29
521570,Palmeiras de Goiás,GO,Centro-Oeste,2010,27
521565,Palestina de Goiás,GO,Centro-Oeste,2010,45
521560,Padre Bernardo,GO,Centro-Oeste,2010,40
521550,Ouvidor,GO,Centro-Oeste,2010,36
521540,Ouro Verde de Goiás,GO,Centro-Oeste,2010,31
521530,Orizona,GO,Centro-Oeste,2010,39
521525,Novo Planalto,GO,Centro-Oeste,2010,25
521523,Novo Gama,GO,Centro-Oeste,2010,34
521520,Novo Brasil,GO,Centro-Oeste,2010,36
521500,Nova Veneza,GO,Centro-Oeste,2010,15
521487,Nova Iguaçu de Goiás,GO,Centro-Oeste,2010,29
521486,Nova Glória,GO,Centro-Oeste,2010,23
521483,Nova Crixás,GO,Centro-Oeste,2010,41
521480,Nova Aurora,GO,Centro-Oeste,2010,26
521470,Nova América,GO,Centro-Oeste,2010,25
521460,Niquelândia,GO,Centro-Oeste,2010,47
521450,Nerópolis,GO,Centro-Oeste,2010,31
521440,Nazário,GO,Centro-Oeste,2010,32
521410,Mutunópolis,GO,Centro-Oeste,2010,34
521405,Mundo Novo,GO,Centro-Oeste,2010,38
521400,Mozarlândia,GO,Centro-Oeste,2010,34
521385,Morro Agudo de Goiás,GO,Centro-Oeste,2010,42
521380,Morrinhos,GO,Centro-Oeste,2010,39
521377,Montividiu do Norte,GO,Centro-Oeste,2010,21
521375,Montividiu,GO,Centro-Oeste,2010,23
521370,Montes Claros de Goiás,GO,Centro-Oeste,2010,24
521350,Monte Alegre de Goiás,GO,Centro-Oeste,2010,20
521340,Moiporá,GO,Centro-Oeste,2010,24
521308,Minaçu,GO,Centro-Oeste,2010,47
521305,Mimoso de Goiás,GO,Centro-Oeste,2010,54
521300,Maurilândia,GO,Centro-Oeste,2010,32
521290,Marzagão,GO,Centro-Oeste,2010,40
521280,Mara Rosa,GO,Centro-Oeste,2010,45
521270,Mambaí,GO,Centro-Oeste,2010,19
521260,Mairipotaba,GO,Centro-Oeste,2010,15
521250,Luziânia,GO,Centro-Oeste,2010,36
521230,Leopoldo de Bulhões,GO,Centro-Oeste,2010,40
521225,Lagoa Santa,GO,Centro-Oeste,2010,51
521220,Jussara,GO,Centro-Oeste,2010,31
521210,Joviânia,GO,Centro-Oeste,2010,23
521205,Jesúpolis,GO,Centro-Oeste,2010,29
521200,Jaupaci,GO,Centro-Oeste,2010,35
521190,Jataí,GO,Centro-Oeste,2010,46
521180,Jaraguá,GO,Centro-Oeste,2010,35
521170,Jandaia,GO,Centro-Oeste,2010,36
521160,Ivolândia,GO,Centro-Oeste,2010,25
521150,Itumbiara,GO,Centro-Oeste,2010,43
521140,Itauçu,GO,Centro-Oeste,2010,32
521130,Itarumã,GO,Centro-Oeste,2010,24
521120,Itapuranga,GO,Centro-Oeste,2010,32
521100,Itapirapuã,GO,Centro-Oeste,2010,28
521090,Itapaci,GO,Centro-Oeste,2010,32
521080,Itajá,GO,Centro-Oeste,2010,42
521060,Itaguaru,GO,Centro-Oeste,2010,29
521056,Itaguari,GO,Centro-Oeste,2010,24
521040,Itaberaí,GO,Centro-Oeste,2010,20
521030,Israelândia,GO,Centro-Oeste,2010,36
521020,Iporá,GO,Centro-Oeste,2010,38
521015,Ipiranga de Goiás,GO,Centro-Oeste,2010,33
521010,Ipameri,GO,Centro-Oeste,2010,36
521000,Inhumas,GO,Centro-Oeste,2010,31
520995,Indiara,GO,Centro-Oeste,2010,23
520993,Inaciolândia,GO,Centro-Oeste,2010,17
520990,Iaciara,GO,Centro-Oeste,2010,31
520980,Hidrolina,GO,Centro-Oeste,2010,51
520970,Hidrolândia,GO,Centro-Oeste,2010,29
520960,Heitoraí,GO,Centro-Oeste,2010,24
520929,Guaraíta,GO,Centro-Oeste,2010,16
520920,Guapó,GO,Centro-Oeste,2010,23
520915,Gouvelândia,GO,Centro-Oeste,2010,20
520910,Goiatuba,GO,Centro-Oeste,2010,33
520890,Goiás,GO,Centro-Oeste,2010,45
520880,Goianira,GO,Centro-Oeste,2010,23
520870,Goiânia,GO,Centro-Oeste,2010,23
520860,Goianésia,GO,Centro-Oeste,2010,30
520850,Goiandira,GO,Centro-Oeste,2010,29
520840,Goianápolis,GO,Centro-Oeste,2010,34
520815,Gameleira de Goiás,GO,Centro-Oeste,2010,16
520810,Formoso,GO,Centro-Oeste,2010,44
520800,Formosa,GO,Centro-Oeste,2010,37
520790,Flores de Goiás,GO,Centro-Oeste,2010,28
520780,Firminópolis,GO,Centro-Oeste,2010,25
520760,Fazenda Nova,GO,Centro-Oeste,2010,20
520750,Estrela do Norte,GO,Centro-Oeste,2010,48
520740,Edéia,GO,Centro-Oeste,2010,32
520735,Edealina,GO,Centro-Oeste,2010,15
520725,Doverlândia,GO,Centro-Oeste,2010,34
520830,Divinópolis de Goiás,GO,Centro-Oeste,2010,44
520710,Diorama,GO,Centro-Oeste,2010,29
520690,Davinópolis,GO,Centro-Oeste,2010,29
520680,Damolândia,GO,Centro-Oeste,2010,18
520670,Damianópolis,GO,Centro-Oeste,2010,30
520660,Cumari,GO,Centro-Oeste,2010,28
520650,Cromínia,GO,Centro-Oeste,2010,30
520640,Crixás,GO,Centro-Oeste,2010,31
520630,Cristianópolis,GO,Centro-Oeste,2010,42
520620,Cristalina,GO,Centro-Oeste,2010,29
520590,Corumbaíba,GO,Centro-Oeste,2010,35
520570,Córrego do Ouro,GO,Centro-Oeste,2010,13
520551,Cocalzinho de Goiás,GO,Centro-Oeste,2010,40
520549,Cidade Ocidental,GO,Centro-Oeste,2010,45
520545,Cezarina,GO,Centro-Oeste,2010,44
520540,Ceres,GO,Centro-Oeste,2010,38
520530,Cavalcante,GO,Centro-Oeste,2010,43
520520,Caturaí,GO,Centro-Oeste,2010,26
520505,Castelândia,GO,Centro-Oeste,2010,31
520500,Carmo do Rio Verde,GO,Centro-Oeste,2010,26
520495,Campos Verdes,GO,Centro-Oeste,2010,29
520490,Campos Belos,GO,Centro-Oeste,2010,55
520485,Campo Limpo de Goiás,GO,Centro-Oeste,2010,14
520480,Campo Alegre de Goiás,GO,Centro-Oeste,2010,32
520470,Campinorte,GO,Centro-Oeste,2010,41
520465,Campinaçu,GO,Centro-Oeste,2010,43
520460,Campestre de Goiás,GO,Centro-Oeste,2010,26
520455,Caldazinha,GO,Centro-Oeste,2010,19
520440,Caiapônia,GO,Centro-Oeste,2010,12
520430,Caçu,GO,Centro-Oeste,2010,35
520425,Cachoeira Dourada,GO,Centro-Oeste,2010,21
520410,Cachoeira Alta,GO,Centro-Oeste,2010,42
520400,Cabeceiras,GO,Centro-Oeste,2010,26
520396,Buritinópolis,GO,Centro-Oeste,2010,52
520393,Buriti de Goiás,GO,Centro-Oeste,2010,25
520390,Buriti Alegre,GO,Centro-Oeste,2010,35
520380,Britânia,GO,Centro-Oeste,2010,23
520360,Brazabrantes,GO,Centro-Oeste,2010,24
520357,Bonópolis,GO,Centro-Oeste,2010,35
520355,Bonfinópolis,GO,Centro-Oeste,2010,30
520350,Bom Jesus de Goiás,GO,Centro-Oeste,2010,36
520340,Bom Jardim de Goiás,GO,Centro-Oeste,2010,16
520330,Bela Vista de Goiás,GO,Centro-Oeste,2010,20
520320,Barro Alto,GO,Centro-Oeste,2010,29
520310,Baliza,GO,Centro-Oeste,2010,31
520280,Avelinópolis,GO,Centro-Oeste,2010,32
520260,Aurilândia,GO,Centro-Oeste,2010,34
520250,Aruanã,GO,Centro-Oeste,2010,26
520235,Arenópolis,GO,Centro-Oeste,2010,31
520215,Araguapaz,GO,Centro-Oeste,2010,46
520180,Aragoiânia,GO,Centro-Oeste,2010,24
520170,Aragarças,GO,Centro-Oeste,2010,35
520160,Araçu,GO,Centro-Oeste,2010,22
520150,Aporé,GO,Centro-Oeste,2010,30
520145,Aparecida do Rio Doce,GO,Centro-Oeste,2010,48
520140,Aparecida de Goiânia,GO,Centro-Oeste,2010,24
520130,Anicuns,GO,Centro-Oeste,2010,37
520110,Anápolis,GO,Centro-Oeste,2010,49
522230,Vila Propício,GO,Centro-Oeste,2010,19
522220,Vila Boa,GO,Centro-Oeste,2010,33
522200,Vianópolis,GO,Centro-Oeste,2010,28
522190,Varjão,GO,Centro-Oeste,2010,13
522185,Valparaíso de Goiás,GO,Centro-Oeste,2010,42
522180,Urutaí,GO,Centro-Oeste,2010,35
522170,Uruana,GO,Centro-Oeste,2010,28
522160,Uruaçu,GO,Centro-Oeste,2010,36
522157,Uirapuru,GO,Centro-Oeste,2010,12
522155,Turvelândia,GO,Centro-Oeste,2010,16
522150,Turvânia,GO,Centro-Oeste,2010,33
522140,Trindade,GO,Centro-Oeste,2010,39
520940,Guarani de Goiás,GO,Centro-Oeste,2010,15
520945,Guarinos,GO,Centro-Oeste,2010,14
521310,Mineiros,GO,Centro-Oeste,2010,30
521390,Mossâmedes,GO,Centro-Oeste,2010,20
521630,Paranaiguara,GO,Centro-Oeste,2010,29
522040,São Simão,GO,Centro-Oeste,2010,26
522045,Senador Canedo,GO,Centro-Oeste,2010,39
522145,Trombas,GO,Centro-Oeste,2010,1
522205,Vicentinópolis,GO,Centro-Oeste,2010,29
500150,Bandeirantes,MS,Centro-Oeste,2010,29
500210,Bela Vista,MS,Centro-Oeste,2010,28
500200,Batayporã,MS,Centro-Oeste,2010,26
500635,Paranhos,MS,Centro-Oeste,2010,25
500020,Água Clara,MS,Centro-Oeste,2010,26
500025,Alcinópolis,MS,Centro-Oeste,2010,15
500060,Amambaí,MS,Centro-Oeste,2010,32
500070,Anastácio,MS,Centro-Oeste,2010,33
500080,Anaurilândia,MS,Centro-Oeste,2010,27
500085,Angélica,MS,Centro-Oeste,2010,15
500090,Antônio João,MS,Centro-Oeste,2010,45
500100,Aparecida do Taboado,MS,Centro-Oeste,2010,21
500110,Aquidauana,MS,Centro-Oeste,2010,32
500124,Aral Moreira,MS,Centro-Oeste,2010,34
500190,Bataguassu,MS,Centro-Oeste,2010,18
500740,Rio Verde de Mato Grosso,MS,Centro-Oeste,2010,29
500755,Santa Rita do Pardo,MS,Centro-Oeste,2010,18
500780,Selvíria,MS,Centro-Oeste,2010,38
500770,Sete Quedas,MS,Centro-Oeste,2010,25
500790,Sidrolândia,MS,Centro-Oeste,2010,45
500793,Sonora,MS,Centro-Oeste,2010,15
500795,Tacuru,MS,Centro-Oeste,2010,23
500797,Taquarussu,MS,Centro-Oeste,2010,15
500800,Terenos,MS,Centro-Oeste,2010,75
